"ID","chrom.","start","end","MaxD","AveD","Zscore","pvalue"
60,"chr1",9854069,9854568,0,0,0,0
61,"chr1",9854750,9855249,0,0,0,0
62,"chr1",9943882,9944381,0,0,0,0
63,"chr1",9967973,9968472,0,0,0,0
64,"chr1",10007173,10007672,0,0,0,0
65,"chr1",10037687,10038186,0,0,0,0
66,"chr1",10039446,10039945,0,0,0,0
67,"chr1",10040168,10040667,0,0,0,0
68,"chr1",10089461,10089960,0,0,0,0
69,"chr1",10114740,10115239,0,0,0,0
70,"chr1",10165635,10166134,0,0,0,0
71,"chr1",10228914,10229413,0,0,0,0
72,"chr1",10232894,10233393,0,0,0,0
73,"chr1",10263674,10264173,0,0,0,0
74,"chr1",10405780,10406279,0,0,0,0
75,"chr1",10616418,10616917,0,0,0,0
76,"chr1",10872263,10872762,0,0,0,0
77,"chr1",11109804,11110303,0,0,0,0
78,"chr1",11202452,11202951,0,0,0,0
79,"chr1",11413924,11414423,0,0,0,0
80,"chr1",11788205,11788704,0,0,0,0
81,"chr1",12419147,12419646,0,0,0,0
82,"chr1",12433596,12434095,0,0,0,0
83,"chr1",12471251,12471750,0,0,0,0
84,"chr1",12478997,12479496,0,0,0,0
85,"chr1",12620302,12620801,0,0,0,0
86,"chr1",12620816,12621315,0,0,0,0
87,"chr1",12692240,12692739,0,0,0,0
88,"chr1",12711365,12711864,0,0,0,0
89,"chr1",12713065,12713564,0,0,0,0
90,"chr1",12836727,12837226,0,0,0,0
91,"chr1",12850824,12851323,0,0,0,0
92,"chr1",12864003,12864502,0,0,0,0
93,"chr1",12865120,12865619,0,0,0,0
94,"chr1",12979840,12980339,0,0,0,0
95,"chr1",12991030,12991529,0,0,0,0
96,"chr1",12992524,12993023,0,0,0,0
97,"chr1",13050100,13050599,0,0,0,0
98,"chr1",13118312,13118811,0,0,0,0
99,"chr1",13119912,13120411,0,0,0,0
100,"chr1",13120656,13121155,0,0,0,0
101,"chr1",13124308,13124807,0,0,0,0
102,"chr1",13167912,13168411,0,0,0,0
103,"chr1",13188353,13188852,0,0,0,0
104,"chr1",13189965,13190464,0,0,0,0
105,"chr1",13196682,13197181,0,0,0,0
106,"chr1",13203459,13203958,0,0,0,0
107,"chr1",13216545,13217044,0,0,0,0
108,"chr1",13231354,13231853,0,0,0,0
109,"chr1",13253256,13253755,0,0,0,0
110,"chr1",13259485,13259984,0,0,0,0
111,"chr1",13303846,13304345,0,0,0,0
112,"chr1",13304874,13305373,0,0,0,0
113,"chr1",13313982,13314481,0,0,0,0
114,"chr1",13372274,13372773,0,0,0,0
115,"chr1",13372878,13373377,0,0,0,0
116,"chr1",13374373,13374872,0,0,0,0
117,"chr1",13426342,13426841,0,0,0,0
118,"chr1",13454540,13455039,0,0,0,0
119,"chr1",13469316,13469815,0,0,0,0
120,"chr1",13494515,13495014,0,0,0,0
121,"chr1",13500423,13500922,0,0,0,0
122,"chr1",13501899,13502398,0,0,0,0
123,"chr1",13568736,13569235,0,0,0,0
124,"chr1",13569497,13569996,0,0,0,0
125,"chr1",13579126,13579625,0,0,0,0
126,"chr1",13639471,13639970,0,0,0,0
127,"chr1",13659904,13660403,0,0,0,0
128,"chr1",13698648,13699147,0,0,0,0
129,"chr1",13708636,13709135,0,0,0,0
130,"chr1",13771012,13771511,0,0,0,0
131,"chr1",13806923,13807422,0,0,0,0
132,"chr1",13824918,13825417,0,0,0,0
133,"chr1",13869343,13869842,0,0,0,0
134,"chr1",13981804,13982303,0,0,0,0
135,"chr1",14001348,14001847,0,0,0,0
136,"chr1",14002525,14003024,0,0,0,0
137,"chr1",14060757,14061256,0,0,0,0
138,"chr1",14131733,14132232,0,0,0,0
139,"chr1",14309564,14310063,0,0,0,0
140,"chr1",14462437,14462936,0,0,0,0
141,"chr1",14484484,14484983,0,0,0,0
142,"chr1",14615115,14615614,0,0,0,0
143,"chr1",14627212,14627711,0,0,0,0
144,"chr1",14628730,14629229,0,0,0,0
145,"chr1",14679922,14680421,0,0,0,0
146,"chr1",14728983,14729482,0,0,0,0
147,"chr1",14737692,14738191,0,0,0,0
148,"chr1",14739253,14739752,0,0,0,0
149,"chr1",14746814,14747313,0,0,0,0
150,"chr1",14774516,14775015,0,0,0,0
151,"chr1",14775206,14775705,0,0,0,0
152,"chr1",14858338,14858837,0,0,0,0
153,"chr1",15069956,15070455,0,0,0,0
154,"chr1",15118462,15118961,0,0,0,0
155,"chr1",15312836,15313335,0,0,0,0
156,"chr1",15602138,15602637,0,0,0,0
157,"chr1",15725918,15726417,0,0,0,0
158,"chr1",15805390,15805889,0,0,0,0
159,"chr1",15806035,15806534,0,0,0,0
160,"chr1",15902348,15902847,0,0,0,0
161,"chr1",15993482,15993981,0,0,0,0
162,"chr1",16105032,16105531,0,0,0,0
163,"chr1",16112895,16113394,0,0,0,0
164,"chr1",16123388,16123887,0,0,0,0
165,"chr1",16268622,16269121,0,0,0,0
166,"chr1",16278856,16279355,0,0,0,0
167,"chr1",16680571,16681070,0,0,0,0
168,"chr1",16687627,16688126,0,0,0,0
169,"chr1",16688157,16688656,0,0,0,0
170,"chr1",16689417,16689916,0,0,0,0
171,"chr1",16696493,16696992,0,0,0,0
172,"chr1",16706355,16706854,0,0,0,0
173,"chr1",16927656,16928155,0,0,0,0
174,"chr1",17058628,17059127,0,0,0,0
175,"chr1",17273226,17273725,0,0,0,0
176,"chr1",17339544,17340043,0,0,0,0
177,"chr1",18012808,18013307,0,0,0,0
178,"chr1",18129904,18130403,0,0,0,0
179,"chr1",18938748,18939247,0,0,0,0
180,"chr1",19057538,19058037,0,0,0,0
181,"chr1",19178963,19179462,0,0,0,0
182,"chr1",19565772,19566271,0,0,0,0
183,"chr1",19611887,19612386,0,0,0,0
184,"chr1",19732882,19733381,0,0,0,0
185,"chr1",19786676,19787175,0,0,0,0
186,"chr1",19787272,19787771,0,0,0,0
187,"chr1",19788275,19788774,0,0,0,0
188,"chr1",19794037,19794536,0,0,0,0
189,"chr1",20310850,20311349,0,0,0,0
190,"chr1",20475641,20476140,0,0,0,0
191,"chr1",20477719,20478218,0,0,0,0
192,"chr1",20554356,20554855,0,0,0,0
193,"chr1",20612633,20613132,0,0,0,0
194,"chr1",20691309,20691808,0,0,0,0
195,"chr1",20736506,20737005,0,0,0,0
196,"chr1",20877657,20878156,0,0,0,0
197,"chr1",20890289,20890788,0,0,0,0
198,"chr1",20951321,20951820,0,0,0,0
199,"chr1",21002274,21002773,0,0,0,0
200,"chr1",21006567,21007066,0,0,0,0
201,"chr1",21037879,21038378,0,0,0,0
202,"chr1",21052051,21052550,0,0,0,0
203,"chr1",21072833,21073332,0,0,0,0
204,"chr1",21079036,21079535,0,0,0,0
205,"chr1",21080375,21080874,0,0,0,0
206,"chr1",21086233,21086732,0,0,0,0
207,"chr1",21096864,21097363,0,0,0,0
208,"chr1",21187718,21188217,0,0,0,0
209,"chr1",21190842,21191341,0,0,0,0
210,"chr1",21271391,21271890,0,0,0,0
211,"chr1",21285687,21286186,0,0,0,0
212,"chr1",21491737,21492236,0,0,0,0
213,"chr1",21817684,21818183,0,0,0,0
214,"chr1",21838483,21838982,0,0,0,0
215,"chr1",21838995,21839494,0,0,0,0
216,"chr1",22181733,22182232,0,0,0,0
217,"chr1",22533254,22533753,0,0,0,0
218,"chr1",23184731,23185230,0,0,0,0
219,"chr1",23202797,23203296,0,0,0,0
220,"chr1",23257122,23257621,0,0,0,0
221,"chr1",23269152,23269651,0,0,0,0
222,"chr1",23273135,23273634,0,0,0,0
223,"chr1",23382651,23383150,0,0,0,0
224,"chr1",23396440,23396939,0,0,0,0
225,"chr1",23639364,23639863,0,0,0,0
226,"chr1",23639884,23640383,0,0,0,0
227,"chr1",23648808,23649307,0,0,0,0
228,"chr1",23917836,23918335,0,0,0,0
229,"chr1",23920693,23921192,0,0,0,0
230,"chr1",23946802,23947301,0,0,0,0
231,"chr1",23948946,23949445,0,0,0,0
232,"chr1",24005444,24005943,0,0,0,0
233,"chr1",24074329,24074828,0,0,0,0
234,"chr1",24099433,24099932,0,0,0,0
235,"chr1",24101127,24101626,0,0,0,0
236,"chr1",24102486,24102985,0,0,0,0
237,"chr1",24107337,24107836,0,0,0,0
238,"chr1",24107922,24108421,0,0,0,0
239,"chr1",24109740,24110239,0,0,0,0
240,"chr1",24111966,24112465,0,0,0,0
241,"chr1",24378386,24378885,0,0,0,0
242,"chr1",24633703,24634202,0,0,0,0
243,"chr1",24901219,24901718,0,0,0,0
244,"chr1",25199288,25199787,0,0,0,0
245,"chr1",25228548,25229047,0,0,0,0
246,"chr1",25829872,25830371,0,0,0,0
247,"chr1",25894156,25894655,0,0,0,0
248,"chr1",26053385,26053884,0,0,0,0
249,"chr1",26276541,26277040,0,0,0,0
250,"chr1",26298116,26298615,0,0,0,0
251,"chr1",26737413,26737912,0,0,0,0
252,"chr1",27099248,27099747,0,0,0,0
253,"chr1",27850938,27851437,0,0,0,0
254,"chr1",28053930,28054429,0,0,0,0
255,"chr1",28841897,28842396,0,0,0,0
256,"chr1",28843512,28844011,0,0,0,0
257,"chr1",28944091,28944590,0,0,0,0
258,"chr1",29014183,29014682,0,0,0,0
259,"chr1",29818859,29819358,0,0,0,0
260,"chr1",30143764,30144263,0,0,0,0
261,"chr1",30156477,30156976,0,0,0,0
262,"chr1",30215493,30215992,0,0,0,0
263,"chr1",30402102,30402601,0,0,0,0
264,"chr1",30740820,30741319,0,0,0,0
265,"chr1",30788959,30789458,0,0,0,0
266,"chr1",30792849,30793348,0,0,0,0
267,"chr1",30873704,30874203,0,0,0,0
268,"chr1",31013848,31014347,0,0,0,0
269,"chr1",31019310,31019809,0,0,0,0
270,"chr1",31095667,31096166,0,0,0,0
271,"chr1",31117019,31117518,0,0,0,0
272,"chr1",31153027,31153526,0,0,0,0
273,"chr1",31161789,31162288,0,0,0,0
274,"chr1",31227887,31228386,0,0,0,0
275,"chr1",31719931,31720430,0,0,0,0
276,"chr1",31996135,31996634,0,0,0,0
277,"chr1",32105417,32105916,0,0,0,0
278,"chr1",32172442,32172941,0,0,0,0
279,"chr1",32412564,32413063,0,0,0,0
280,"chr1",32491226,32491725,0,0,0,0
281,"chr1",32718819,32719318,0,0,0,0
282,"chr1",32728087,32728586,0,0,0,0
283,"chr1",32891360,32891859,0,0,0,0
284,"chr1",33207754,33208253,0,0,0,0
285,"chr1",33438929,33439428,0,0,0,0
286,"chr1",33463211,33463710,0,0,0,0
287,"chr1",33529796,33530295,0,0,0,0
288,"chr1",33577605,33578104,0,0,0,0
289,"chr1",33584170,33584669,0,0,0,0
290,"chr1",33616125,33616624,0,0,0,0
291,"chr1",33632090,33632589,0,0,0,0
292,"chr1",33648988,33649487,0,0,0,0
293,"chr1",33669557,33670056,0,0,0,0
294,"chr1",33691219,33691718,0,0,0,0
295,"chr1",33733027,33733526,0,0,0,0
296,"chr1",33799560,33800059,0,0,0,0
297,"chr1",33892690,33893189,0,0,0,0
298,"chr1",33900128,33900627,0,0,0,0
299,"chr1",33907792,33908291,0,0,0,0
300,"chr1",33964633,33965132,0,0,0,0
301,"chr1",33966300,33966799,0,0,0,0
302,"chr1",33970240,33970739,0,0,0,0
303,"chr1",34005647,34006146,0,0,0,0
304,"chr1",34006287,34006786,0,0,0,0
305,"chr1",34042266,34042765,0,0,0,0
306,"chr1",34073121,34073620,0,0,0,0
307,"chr1",34125449,34125948,0,0,0,0
308,"chr1",34127695,34128194,0,0,0,0
309,"chr1",34132756,34133255,0,0,0,0
310,"chr1",34143063,34143562,0,0,0,0
311,"chr1",34161540,34162039,0,0,0,0
312,"chr1",34164547,34165046,0,0,0,0
313,"chr1",34183534,34184033,0,0,0,0
314,"chr1",34236323,34236822,0,0,0,0
315,"chr1",34236965,34237464,0,0,0,0
316,"chr1",34251111,34251610,0,0,0,0
317,"chr1",34259875,34260374,0,0,0,0
318,"chr1",34300624,34301123,0,0,0,0
319,"chr1",34394207,34394706,0,0,0,0
320,"chr1",34433083,34433582,0,0,0,0
321,"chr1",34438886,34439385,0,0,0,0
322,"chr1",34485060,34485559,0,0,0,0
323,"chr1",34504858,34505357,0,0,0,0
324,"chr1",34536143,34536642,0,0,0,0
325,"chr1",34560545,34561044,0,0,0,0
326,"chr1",34579395,34579894,0,0,0,0
327,"chr1",34642634,34643133,0,0,0,0
328,"chr1",34657409,34657908,0,0,0,0
329,"chr1",34686848,34687347,0,0,0,0
330,"chr1",34700106,34700605,0,0,0,0
331,"chr1",34700638,34701137,0,0,0,0
332,"chr1",34701350,34701849,0,0,0,0
333,"chr1",34706125,34706624,0,0,0,0
334,"chr1",34712383,34712882,0,0,0,0
335,"chr1",34713015,34713514,0,0,0,0
336,"chr1",34722732,34723231,0,0,0,0
337,"chr1",34738294,34738793,0,0,0,0
338,"chr1",34741685,34742184,0,0,0,0
339,"chr1",34830862,34831361,0,0,0,0
340,"chr1",34842518,34843017,0,0,0,0
341,"chr1",34843283,34843782,0,0,0,0
342,"chr1",35148541,35149040,0,0,0,0
343,"chr1",35149206,35149705,0,0,0,0
344,"chr1",35232601,35233100,0,0,0,0
345,"chr1",35274617,35275116,0,0,0,0
346,"chr1",35305615,35306114,0,0,0,0
347,"chr1",35312149,35312648,0,0,0,0
348,"chr1",35330775,35331274,0,0,0,0
349,"chr1",35341353,35341852,0,0,0,0
350,"chr1",35381015,35381514,0,0,0,0
351,"chr1",35548815,35549314,0,0,0,0
352,"chr1",35549615,35550114,0,0,0,0
353,"chr1",35587832,35588331,0,0,0,0
354,"chr1",35662846,35663345,0,0,0,0
355,"chr1",35683937,35684436,0,0,0,0
356,"chr1",35808970,35809469,0,0,0,0
357,"chr1",35885423,35885922,0,0,0,0
358,"chr1",35904011,35904510,0,0,0,0
359,"chr1",35904608,35905107,0,0,0,0
360,"chr1",35913477,35913976,0,0,0,0
361,"chr1",35930272,35930771,0,0,0,0
362,"chr1",35931001,35931500,0,0,0,0
363,"chr1",35938654,35939153,0,0,0,0
364,"chr1",35976438,35976937,0,0,0,0
365,"chr1",36012020,36012519,0,0,0,0
366,"chr1",36054594,36055093,0,0,0,0
367,"chr1",36074053,36074552,0,0,0,0
368,"chr1",36079733,36080232,0,0,0,0
369,"chr1",36080779,36081278,0,0,0,0
370,"chr1",36082179,36082678,0,0,0,0
371,"chr1",36082758,36083257,0,0,0,0
372,"chr1",36084216,36084715,0,0,0,0
373,"chr1",36087699,36088198,0,0,0,0
374,"chr1",36098360,36098859,0,0,0,0
375,"chr1",36105361,36105860,0,0,0,0
376,"chr1",36106251,36106750,0,0,0,0
377,"chr1",36117183,36117682,0,0,0,0
378,"chr1",36130241,36130740,0,0,0,0
379,"chr1",36149351,36149850,0,0,0,0
380,"chr1",36200251,36200750,0,0,0,0
381,"chr1",36235000,36235499,0,0,0,0
382,"chr1",36245668,36246167,0,0,0,0
383,"chr1",36308537,36309036,0,0,0,0
384,"chr1",36312063,36312562,0,0,0,0
385,"chr1",36325210,36325709,0,0,0,0
386,"chr1",36367994,36368493,0,0,0,0
387,"chr1",36432959,36433458,0,0,0,0
388,"chr1",36444425,36444924,0,0,0,0
389,"chr1",36471896,36472395,0,0,0,0
390,"chr1",36568806,36569305,0,0,0,0
391,"chr1",36572442,36572941,0,0,0,0
392,"chr1",36573407,36573906,0,0,0,0
393,"chr1",36603367,36603866,0,0,0,0
394,"chr1",36613467,36613966,0,0,0,0
395,"chr1",36676123,36676622,0,0,0,0
396,"chr1",36684081,36684580,0,0,0,0
397,"chr1",36696877,36697376,0,0,0,0
398,"chr1",36731793,36732292,0,0,0,0
399,"chr1",36747242,36747741,0,0,0,0
400,"chr1",36771137,36771636,0,0,0,0
401,"chr1",36831410,36831909,0,0,0,0
402,"chr1",36859007,36859506,0,0,0,0
403,"chr1",36874610,36875109,0,0,0,0
404,"chr1",36889470,36889969,0,0,0,0
405,"chr1",36896401,36896900,0,0,0,0
406,"chr1",36898096,36898595,0,0,0,0
407,"chr1",36915107,36915606,0,0,0,0
408,"chr1",36921308,36921807,0,0,0,0
409,"chr1",36923016,36923515,0,0,0,0
410,"chr1",36924414,36924913,0,0,0,0
411,"chr1",36925640,36926139,0,0,0,0
412,"chr1",36965715,36966214,0,0,0,0
413,"chr1",37089130,37089629,0,0,0,0
414,"chr1",37145914,37146413,0,0,0,0
415,"chr1",37194516,37195015,0,0,0,0
416,"chr1",37215093,37215592,0,0,0,0
417,"chr1",37248368,37248867,0,0,0,0
418,"chr1",37451837,37452336,0,0,0,0
419,"chr1",37496694,37497193,0,0,0,0
420,"chr1",37595413,37595912,0,0,0,0
421,"chr1",37702310,37702809,0,0,0,0
422,"chr1",37793487,37793986,0,0,0,0
423,"chr1",37846893,37847392,0,0,0,0
424,"chr1",37864726,37865225,0,0,0,0
425,"chr1",37865583,37866082,0,0,0,0
426,"chr1",37866265,37866764,0,0,0,0
427,"chr1",37954708,37955207,0,0,0,0
428,"chr1",38021136,38021635,0,0,0,0
429,"chr1",38029348,38029847,0,0,0,0
430,"chr1",38030085,38030584,0,0,0,0
431,"chr1",38052125,38052624,0,0,0,0
432,"chr1",38159394,38159893,0,0,0,0
433,"chr1",38185459,38185958,0,0,0,0
434,"chr1",38202756,38203255,0,0,0,0
435,"chr1",38248034,38248533,0,0,0,0
436,"chr1",38424406,38424905,0,0,0,0
437,"chr1",38497790,38498289,0,0,0,0
438,"chr1",38547606,38548105,0,0,0,0
439,"chr1",38548610,38549109,0,0,0,0
440,"chr1",38562739,38563238,0,0,0,0
441,"chr1",38601304,38601803,0,0,0,0
442,"chr1",38791398,38791897,0,0,0,0
443,"chr1",38793824,38794323,0,0,0,0
444,"chr1",38835433,38835932,0,0,0,0
445,"chr1",38835955,38836454,0,0,0,0
446,"chr1",38956672,38957171,0,0,0,0
447,"chr1",38971662,38972161,0,0,0,0
448,"chr1",38973184,38973683,0,0,0,0
449,"chr1",38987390,38987889,0,0,0,0
450,"chr1",39025123,39025622,0,0,0,0
451,"chr1",39056233,39056732,0,0,0,0
452,"chr1",39105488,39105987,0,0,0,0
453,"chr1",39185140,39185639,0,0,0,0
454,"chr1",39192827,39193326,0,0,0,0
455,"chr1",39196710,39197209,0,0,0,0
456,"chr1",39234950,39235449,0,0,0,0
457,"chr1",39235905,39236404,0,0,0,0
458,"chr1",39253699,39254198,0,0,0,0
459,"chr1",39256471,39256970,0,0,0,0
460,"chr1",39260912,39261411,0,0,0,0
461,"chr1",39312537,39313036,0,0,0,0
462,"chr1",39340591,39341090,0,0,0,0
463,"chr1",39348907,39349406,0,0,0,0
464,"chr1",39364454,39364953,0,0,0,0
465,"chr1",39366169,39366668,0,0,0,0
466,"chr1",39367046,39367545,0,0,0,0
467,"chr1",39370183,39370682,0,0,0,0
468,"chr1",39376481,39376980,0,0,0,0
469,"chr1",39377168,39377667,0,0,0,0
470,"chr1",39377816,39378315,0,0,0,0
471,"chr1",39446024,39446523,0,0,0,0
472,"chr1",39456608,39457107,0,0,0,0
473,"chr1",39477869,39478368,0,0,0,0
474,"chr1",39478528,39479027,0,0,0,0
475,"chr1",39499638,39500137,0,0,0,0
476,"chr1",39532563,39533062,0,0,0,0
477,"chr1",39536565,39537064,0,0,0,0
478,"chr1",39571630,39572129,0,0,0,0
479,"chr1",39577845,39578344,0,0,0,0
480,"chr1",39594130,39594629,0,0,0,0
481,"chr1",39621603,39622102,0,0,0,0
482,"chr1",39634623,39635122,0,0,0,0
483,"chr1",39656938,39657437,0,0,0,0
484,"chr1",39695159,39695658,0,0,0,0
485,"chr1",39702630,39703129,0,0,0,0
486,"chr1",39754513,39755012,0,0,0,0
487,"chr1",39757038,39757537,0,0,0,0
488,"chr1",39760072,39760571,0,0,0,0
489,"chr1",39761044,39761543,0,0,0,0
490,"chr1",39762786,39763285,0,0,0,0
491,"chr1",39889316,39889815,0,0,0,0
492,"chr1",39913242,39913741,0,0,0,0
493,"chr1",39940637,39941136,0,0,0,0
494,"chr1",39941160,39941659,0,0,0,0
495,"chr1",39978605,39979104,0,0,0,0
496,"chr1",39982013,39982512,0,0,0,0
497,"chr1",39982876,39983375,0,0,0,0
498,"chr1",40028283,40028782,0,0,0,0
499,"chr1",40030742,40031241,0,0,0,0
500,"chr1",40066700,40067199,0,0,0,0
501,"chr1",40073591,40074090,0,0,0,0
502,"chr1",40115220,40115719,0,0,0,0
503,"chr1",40139364,40139863,0,0,0,0
504,"chr1",40233555,40234054,0,0,0,0
505,"chr1",40266364,40266863,0,0,0,0
506,"chr1",40339300,40339799,0,0,0,0
507,"chr1",40355228,40355727,0,0,0,0
508,"chr1",40358828,40359327,0,0,0,0
509,"chr1",40393229,40393728,0,0,0,0
510,"chr1",40436941,40437440,0,0,0,0
511,"chr1",40534215,40534714,0,0,0,0
512,"chr1",40542586,40543085,0,0,0,0
513,"chr1",40586783,40587282,0,0,0,0
514,"chr1",40657921,40658420,0,0,0,0
515,"chr1",40681369,40681868,0,0,0,0
516,"chr1",40691489,40691988,0,0,0,0
517,"chr1",40735094,40735593,0,0,0,0
518,"chr1",40748593,40749092,0,0,0,0
519,"chr1",40760024,40760523,0,0,0,0
520,"chr1",40768533,40769032,0,0,0,0
521,"chr1",40773207,40773706,0,0,0,0
522,"chr1",40802705,40803204,0,0,0,0
523,"chr1",40845324,40845823,0,0,0,0
524,"chr1",40908355,40908854,0,0,0,0
525,"chr1",41152501,41153000,0,0,0,0
526,"chr1",41153084,41153583,0,0,0,0
527,"chr1",41154137,41154636,0,0,0,0
528,"chr1",41264333,41264832,0,0,0,0
529,"chr1",41390029,41390528,0,0,0,0
530,"chr1",41743262,41743761,0,0,0,0
531,"chr1",41810256,41810755,0,0,0,0
532,"chr1",41831495,41831994,0,0,0,0
533,"chr1",41897714,41898213,0,0,0,0
534,"chr1",41905937,41906436,0,0,0,0
535,"chr1",42257871,42258370,0,0,0,0
536,"chr1",42259561,42260060,0,0,0,0
537,"chr1",42512842,42513341,0,0,0,0
538,"chr1",42591873,42592372,0,0,0,0
539,"chr1",42686845,42687344,0,0,0,0
540,"chr1",42695707,42696206,0,0,0,0
541,"chr1",42696394,42696893,0,0,0,0
542,"chr1",42698147,42698646,0,0,0,0
543,"chr1",42711588,42712087,0,0,0,0
544,"chr1",42713492,42713991,0,0,0,0
545,"chr1",42714476,42714975,0,0,0,0
546,"chr1",42721950,42722449,0,0,0,0
547,"chr1",42727316,42727815,0,0,0,0
548,"chr1",42727991,42728490,0,0,0,0
549,"chr1",42728643,42729142,0,0,0,0
550,"chr1",42783050,42783549,0,0,0,0
551,"chr1",42804772,42805271,0,0,0,0
552,"chr1",43051888,43052387,0,0,0,0
553,"chr1",43091653,43092152,0,0,0,0
554,"chr1",43143730,43144229,0,0,0,0
555,"chr1",43144264,43144763,0,0,0,0
556,"chr1",43147402,43147901,0,0,0,0
557,"chr1",43151442,43151941,0,0,0,0
558,"chr1",43202289,43202788,0,0,0,0
559,"chr1",43284481,43284980,0,0,0,0
560,"chr1",43302727,43303226,0,0,0,0
561,"chr1",43444033,43444532,0,0,0,0
562,"chr1",43498182,43498681,0,0,0,0
563,"chr1",43579674,43580173,0,0,0,0
564,"chr1",43583643,43584142,0,0,0,0
565,"chr1",43593678,43594177,0,0,0,0
566,"chr1",43760006,43760505,0,0,0,0
567,"chr1",43784675,43785174,0,0,0,0
568,"chr1",43785177,43785676,0,0,0,0
569,"chr1",43933656,43934155,0,0,0,0
570,"chr1",43953649,43954148,0,0,0,0
571,"chr1",44064566,44065065,0,0,0,0
572,"chr1",44118647,44119146,0,0,0,0
573,"chr1",44147589,44148088,0,0,0,0
574,"chr1",44187625,44188124,0,0,0,0
575,"chr1",44465086,44465585,0,0,0,0
576,"chr1",44584720,44585219,0,0,0,0
577,"chr1",45022045,45022544,0,0,0,0
578,"chr1",45308968,45309467,0,0,0,0
579,"chr1",45419698,45420197,0,0,0,0
580,"chr1",45422895,45423394,0,0,0,0
581,"chr1",45430372,45430871,0,0,0,0
582,"chr1",45431855,45432354,0,0,0,0
583,"chr1",45527411,45527910,0,0,0,0
584,"chr1",45672720,45673219,0,0,0,0
585,"chr1",45674973,45675472,0,0,0,0
586,"chr1",45675671,45676170,0,0,0,0
587,"chr1",45766103,45766602,0,0,0,0
588,"chr1",45795897,45796396,0,0,0,0
589,"chr1",45989276,45989775,0,0,0,0
590,"chr1",46022235,46022734,0,0,0,0
591,"chr1",46412444,46412943,0,0,0,0
592,"chr1",46844217,46844716,0,0,0,0
593,"chr1",46875302,46875801,0,0,0,0
594,"chr1",46963318,46963817,0,0,0,0
595,"chr1",46963870,46964369,0,0,0,0
596,"chr1",47013874,47014373,0,0,0,0
597,"chr1",47036615,47037114,0,0,0,0
598,"chr1",47051078,47051577,0,0,0,0
599,"chr1",47093253,47093752,0,0,0,0
600,"chr1",47094456,47094955,0,0,0,0
601,"chr1",47212752,47213251,0,0,0,0
602,"chr1",47219152,47219651,0,0,0,0
603,"chr1",47277674,47278173,0,0,0,0
604,"chr1",50926648,50927147,0,0,0,0
605,"chr1",50927229,50927728,0,0,0,0
