"ID","chrom.","start","end","MaxD","AveD","Zscore","pvalue"
71,"chr1",9756119,9756618,0,0,0,0
72,"chr1",9772700,9773199,0,0,0,0
73,"chr1",9777436,9777935,0,0,0,0
74,"chr1",9797970,9798469,0,0,0,0
75,"chr1",9804813,9805312,0,0,0,0
76,"chr1",9805504,9806003,0,0,0,0
77,"chr1",9806207,9806706,0,0,0,0
78,"chr1",9825774,9826273,0,0,0,0
79,"chr1",9841702,9842201,0,0,0,0
80,"chr1",9847572,9848071,0,0,0,0
81,"chr1",9848096,9848595,0,0,0,0
82,"chr1",9942956,9943455,0,0,0,0
83,"chr1",10225256,10225755,0,0,0,0
84,"chr1",10232157,10232656,0,0,0,0
85,"chr1",10233451,10233950,0,0,0,0
86,"chr1",10311210,10311709,0,0,0,0
87,"chr1",10312120,10312619,0,0,0,0
88,"chr1",10329668,10330167,0,0,0,0
89,"chr1",10330317,10330816,0,0,0,0
90,"chr1",10403323,10403822,0,0,0,0
91,"chr1",10486358,10486857,0,0,0,0
92,"chr1",10488155,10488654,0,0,0,0
93,"chr1",10570903,10571402,0,0,0,0
94,"chr1",10593132,10593631,0,0,0,0
95,"chr1",10636971,10637470,0,0,0,0
96,"chr1",10681195,10681694,0,0,0,0
97,"chr1",10681965,10682464,0,0,0,0
98,"chr1",10719756,10720255,0,0,0,0
99,"chr1",10777671,10778170,0,0,0,0
100,"chr1",10993357,10993856,0,0,0,0
101,"chr1",12776863,12777362,0,0,0,0
102,"chr1",13127927,13128426,0,0,0,0
103,"chr1",13161323,13161822,0,0,0,0
104,"chr1",13162874,13163373,0,0,0,0
105,"chr1",13203970,13204469,0,0,0,0
106,"chr1",13206648,13207147,0,0,0,0
107,"chr1",13253805,13254304,0,0,0,0
108,"chr1",13293207,13293706,0,0,0,0
109,"chr1",13420405,13420904,0,0,0,0
110,"chr1",13426892,13427391,0,0,0,0
111,"chr1",13531433,13531932,0,0,0,0
112,"chr1",13589562,13590061,0,0,0,0
113,"chr1",13590094,13590593,0,0,0,0
114,"chr1",13615828,13616327,0,0,0,0
115,"chr1",13658775,13659274,0,0,0,0
116,"chr1",13848595,13849094,0,0,0,0
117,"chr1",13849134,13849633,0,0,0,0
118,"chr1",13854631,13855130,0,0,0,0
119,"chr1",14000628,14001127,0,0,0,0
120,"chr1",14487502,14488001,0,0,0,0
121,"chr1",14503069,14503568,0,0,0,0
122,"chr1",14506680,14507179,0,0,0,0
123,"chr1",14552617,14553116,0,0,0,0
124,"chr1",15286446,15286945,0,0,0,0
125,"chr1",15781163,15781662,0,0,0,0
126,"chr1",15784770,15785269,0,0,0,0
127,"chr1",15852457,15852956,0,0,0,0
128,"chr1",15888081,15888580,0,0,0,0
129,"chr1",15888654,15889153,0,0,0,0
130,"chr1",15889534,15890033,0,0,0,0
131,"chr1",15891933,15892432,0,0,0,0
132,"chr1",15892441,15892940,0,0,0,0
133,"chr1",15894118,15894617,0,0,0,0
134,"chr1",15895148,15895647,0,0,0,0
135,"chr1",15895655,15896154,0,0,0,0
136,"chr1",15896329,15896828,0,0,0,0
137,"chr1",15896833,15897332,0,0,0,0
138,"chr1",15908638,15909137,0,0,0,0
139,"chr1",15926113,15926612,0,0,0,0
140,"chr1",16069803,16070302,0,0,0,0
141,"chr1",16092905,16093404,0,0,0,0
142,"chr1",16103123,16103622,0,0,0,0
143,"chr1",16103922,16104421,0,0,0,0
144,"chr1",16106391,16106890,0,0,0,0
145,"chr1",16107208,16107707,0,0,0,0
146,"chr1",16113543,16114042,0,0,0,0
147,"chr1",16121568,16122067,0,0,0,0
148,"chr1",16122763,16123262,0,0,0,0
149,"chr1",16128738,16129237,0,0,0,0
150,"chr1",16129876,16130375,0,0,0,0
151,"chr1",16177480,16177979,0,0,0,0
152,"chr1",16201011,16201510,0,0,0,0
153,"chr1",16201937,16202436,0,0,0,0
154,"chr1",16206928,16207427,0,0,0,0
155,"chr1",16212421,16212920,0,0,0,0
156,"chr1",16212981,16213480,0,0,0,0
157,"chr1",16213532,16214031,0,0,0,0
158,"chr1",16214144,16214643,0,0,0,0
159,"chr1",16214665,16215164,0,0,0,0
160,"chr1",16216667,16217166,0,0,0,0
161,"chr1",16224221,16224720,0,0,0,0
162,"chr1",16228168,16228667,0,0,0,0
163,"chr1",16229446,16229945,0,0,0,0
164,"chr1",16231419,16231918,0,0,0,0
165,"chr1",16241960,16242459,0,0,0,0
166,"chr1",16258358,16258857,0,0,0,0
167,"chr1",16271919,16272418,0,0,0,0
168,"chr1",16274812,16275311,0,0,0,0
169,"chr1",16277081,16277580,0,0,0,0
170,"chr1",16279447,16279946,0,0,0,0
171,"chr1",16301753,16302252,0,0,0,0
172,"chr1",16440161,16440660,0,0,0,0
173,"chr1",16518372,16518871,0,0,0,0
174,"chr1",16518967,16519466,0,0,0,0
175,"chr1",16519535,16520034,0,0,0,0
176,"chr1",16520135,16520634,0,0,0,0
177,"chr1",16619084,16619583,0,0,0,0
178,"chr1",16656299,16656798,0,0,0,0
179,"chr1",16656809,16657308,0,0,0,0
180,"chr1",16661232,16661731,0,0,0,0
181,"chr1",16664952,16665451,0,0,0,0
182,"chr1",17007783,17008282,0,0,0,0
183,"chr1",17008517,17009016,0,0,0,0
184,"chr1",17042005,17042504,0,0,0,0
185,"chr1",17095667,17096166,0,0,0,0
186,"chr1",17096196,17096695,0,0,0,0
187,"chr1",17096970,17097469,0,0,0,0
188,"chr1",17097582,17098081,0,0,0,0
189,"chr1",17098112,17098611,0,0,0,0
190,"chr1",17098943,17099442,0,0,0,0
191,"chr1",17123303,17123802,0,0,0,0
192,"chr1",17145384,17145883,0,0,0,0
193,"chr1",17451096,17451595,0,0,0,0
194,"chr1",17489115,17489614,0,0,0,0
195,"chr1",17570113,17570612,0,0,0,0
196,"chr1",17600566,17601065,0,0,0,0
197,"chr1",17601161,17601660,0,0,0,0
198,"chr1",17605470,17605969,0,0,0,0
199,"chr1",17639036,17639535,0,0,0,0
200,"chr1",18106129,18106628,0,0,0,0
201,"chr1",19087884,19088383,0,0,0,0
202,"chr1",19109600,19110099,0,0,0,0
203,"chr1",19205637,19206136,0,0,0,0
204,"chr1",19206165,19206664,0,0,0,0
205,"chr1",19208911,19209410,0,0,0,0
206,"chr1",19210962,19211461,0,0,0,0
207,"chr1",19211723,19212222,0,0,0,0
208,"chr1",19212438,19212937,0,0,0,0
209,"chr1",19213233,19213732,0,0,0,0
210,"chr1",19213764,19214263,0,0,0,0
211,"chr1",19214351,19214850,0,0,0,0
212,"chr1",19214970,19215469,0,0,0,0
213,"chr1",19216106,19216605,0,0,0,0
214,"chr1",19218122,19218621,0,0,0,0
215,"chr1",19219639,19220138,0,0,0,0
216,"chr1",19220389,19220888,0,0,0,0
217,"chr1",19230974,19231473,0,0,0,0
218,"chr1",19231510,19232009,0,0,0,0
219,"chr1",19232383,19232882,0,0,0,0
220,"chr1",19233192,19233691,0,0,0,0
221,"chr1",19233942,19234441,0,0,0,0
222,"chr1",19234806,19235305,0,0,0,0
223,"chr1",19242247,19242746,0,0,0,0
224,"chr1",19267201,19267700,0,0,0,0
225,"chr1",19317800,19318299,0,0,0,0
226,"chr1",19767819,19768318,0,0,0,0
227,"chr1",19768343,19768842,0,0,0,0
228,"chr1",19774415,19774914,0,0,0,0
229,"chr1",19790644,19791143,0,0,0,0
230,"chr1",19849941,19850440,0,0,0,0
231,"chr1",19857200,19857699,0,0,0,0
232,"chr1",19880940,19881439,0,0,0,0
233,"chr1",19908856,19909355,0,0,0,0
234,"chr1",19918691,19919190,0,0,0,0
235,"chr1",19951737,19952236,0,0,0,0
236,"chr1",19973287,19973786,0,0,0,0
237,"chr1",20135147,20135646,0,0,0,0
238,"chr1",20248037,20248536,0,0,0,0
239,"chr1",20820124,20820623,0,0,0,0
240,"chr1",20940108,20940607,0,0,0,0
241,"chr1",20995159,20995658,0,0,0,0
242,"chr1",20996609,20997108,0,0,0,0
243,"chr1",20997149,20997648,0,0,0,0
244,"chr1",20997904,20998403,0,0,0,0
245,"chr1",21008047,21008546,0,0,0,0
246,"chr1",21008763,21009262,0,0,0,0
247,"chr1",21026802,21027301,0,0,0,0
248,"chr1",21028942,21029441,0,0,0,0
249,"chr1",21036425,21036924,0,0,0,0
250,"chr1",21040906,21041405,0,0,0,0
251,"chr1",21076193,21076692,0,0,0,0
252,"chr1",21078401,21078900,0,0,0,0
253,"chr1",21084557,21085056,0,0,0,0
254,"chr1",21089442,21089941,0,0,0,0
255,"chr1",21161736,21162235,0,0,0,0
256,"chr1",21218537,21219036,0,0,0,0
257,"chr1",21219040,21219539,0,0,0,0
258,"chr1",21232069,21232568,0,0,0,0
259,"chr1",21240301,21240800,0,0,0,0
260,"chr1",21241025,21241524,0,0,0,0
261,"chr1",21241621,21242120,0,0,0,0
262,"chr1",21243639,21244138,0,0,0,0
263,"chr1",21244233,21244732,0,0,0,0
264,"chr1",21244773,21245272,0,0,0,0
265,"chr1",21246049,21246548,0,0,0,0
266,"chr1",21246556,21247055,0,0,0,0
267,"chr1",21465449,21465948,0,0,0,0
268,"chr1",21466404,21466903,0,0,0,0
269,"chr1",21468407,21468906,0,0,0,0
270,"chr1",21469179,21469678,0,0,0,0
271,"chr1",21470701,21471200,0,0,0,0
272,"chr1",21499771,21500270,0,0,0,0
273,"chr1",21520211,21520710,0,0,0,0
274,"chr1",21520724,21521223,0,0,0,0
275,"chr1",21530955,21531454,0,0,0,0
276,"chr1",21531552,21532051,0,0,0,0
277,"chr1",21613885,21614384,0,0,0,0
278,"chr1",21622938,21623437,0,0,0,0
279,"chr1",21700946,21701445,0,0,0,0
280,"chr1",21748866,21749365,0,0,0,0
281,"chr1",21820076,21820575,0,0,0,0
282,"chr1",21829873,21830372,0,0,0,0
283,"chr1",21836298,21836797,0,0,0,0
284,"chr1",21944370,21944869,0,0,0,0
285,"chr1",21959488,21959987,0,0,0,0
286,"chr1",21960322,21960821,0,0,0,0
287,"chr1",21961071,21961570,0,0,0,0
288,"chr1",21961616,21962115,0,0,0,0
289,"chr1",21963483,21963982,0,0,0,0
290,"chr1",22167515,22168014,0,0,0,0
291,"chr1",22743052,22743551,0,0,0,0
292,"chr1",22805819,22806318,0,0,0,0
293,"chr1",23172952,23173451,0,0,0,0
294,"chr1",23189775,23190274,0,0,0,0
295,"chr1",23255238,23255737,0,0,0,0
296,"chr1",23255856,23256355,0,0,0,0
297,"chr1",23256457,23256956,0,0,0,0
298,"chr1",23258859,23259358,0,0,0,0
299,"chr1",23261672,23262171,0,0,0,0
300,"chr1",23263726,23264225,0,0,0,0
301,"chr1",23270834,23271333,0,0,0,0
302,"chr1",23271408,23271907,0,0,0,0
303,"chr1",23317666,23318165,0,0,0,0
304,"chr1",23321347,23321846,0,0,0,0
305,"chr1",23336111,23336610,0,0,0,0
306,"chr1",23368709,23369208,0,0,0,0
307,"chr1",23379465,23379964,0,0,0,0
308,"chr1",23380303,23380802,0,0,0,0
309,"chr1",23383773,23384272,0,0,0,0
310,"chr1",23490542,23491041,0,0,0,0
311,"chr1",23635319,23635818,0,0,0,0
312,"chr1",23645570,23646069,0,0,0,0
313,"chr1",23762050,23762549,0,0,0,0
314,"chr1",23762758,23763257,0,0,0,0
315,"chr1",23792720,23793219,0,0,0,0
316,"chr1",23827014,23827513,0,0,0,0
317,"chr1",23913003,23913502,0,0,0,0
318,"chr1",23919128,23919627,0,0,0,0
319,"chr1",23921433,23921932,0,0,0,0
320,"chr1",23922025,23922524,0,0,0,0
321,"chr1",23922685,23923184,0,0,0,0
322,"chr1",23935011,23935510,0,0,0,0
323,"chr1",23958816,23959315,0,0,0,0
324,"chr1",24128356,24128855,0,0,0,0
325,"chr1",24134820,24135319,0,0,0,0
326,"chr1",24586291,24586790,0,0,0,0
327,"chr1",25042157,25042656,0,0,0,0
328,"chr1",25093544,25094043,0,0,0,0
329,"chr1",25106656,25107155,0,0,0,0
330,"chr1",25830461,25830960,0,0,0,0
331,"chr1",30797579,30798078,0,0,0,0
332,"chr1",30872649,30873148,0,0,0,0
333,"chr1",30873157,30873656,0,0,0,0
334,"chr1",30874696,30875195,0,0,0,0
335,"chr1",30875722,30876221,0,0,0,0
336,"chr1",30902927,30903426,0,0,0,0
337,"chr1",30903745,30904244,0,0,0,0
338,"chr1",30939863,30940362,0,0,0,0
339,"chr1",30945131,30945630,0,0,0,0
340,"chr1",30948274,30948773,0,0,0,0
341,"chr1",30948886,30949385,0,0,0,0
342,"chr1",30949587,30950086,0,0,0,0
343,"chr1",31096335,31096834,0,0,0,0
344,"chr1",31133724,31134223,0,0,0,0
345,"chr1",31143277,31143776,0,0,0,0
346,"chr1",31156841,31157340,0,0,0,0
347,"chr1",32429461,32429960,0,0,0,0
348,"chr1",32443775,32444274,0,0,0,0
349,"chr1",33672429,33672928,0,0,0,0
350,"chr1",33719890,33720389,0,0,0,0
351,"chr1",33739307,33739806,0,0,0,0
352,"chr1",33813728,33814227,0,0,0,0
353,"chr1",33814282,33814781,0,0,0,0
354,"chr1",33907250,33907749,0,0,0,0
355,"chr1",34035194,34035693,0,0,0,0
356,"chr1",34073751,34074250,0,0,0,0
357,"chr1",34075909,34076408,0,0,0,0
358,"chr1",34076580,34077079,0,0,0,0
359,"chr1",34090510,34091009,0,0,0,0
360,"chr1",34118380,34118879,0,0,0,0
361,"chr1",34122060,34122559,0,0,0,0
362,"chr1",34127065,34127564,0,0,0,0
363,"chr1",34130682,34131181,0,0,0,0
364,"chr1",34139119,34139618,0,0,0,0
365,"chr1",34140699,34141198,0,0,0,0
366,"chr1",34147963,34148462,0,0,0,0
367,"chr1",34150694,34151193,0,0,0,0
368,"chr1",34159380,34159879,0,0,0,0
369,"chr1",34159955,34160454,0,0,0,0
370,"chr1",34164027,34164526,0,0,0,0
371,"chr1",34165810,34166309,0,0,0,0
372,"chr1",34166425,34166924,0,0,0,0
373,"chr1",34167675,34168174,0,0,0,0
374,"chr1",34187340,34187839,0,0,0,0
375,"chr1",34201404,34201903,0,0,0,0
376,"chr1",34233564,34234063,0,0,0,0
377,"chr1",34277216,34277715,0,0,0,0
378,"chr1",34298549,34299048,0,0,0,0
379,"chr1",34389303,34389802,0,0,0,0
380,"chr1",34409698,34410197,0,0,0,0
381,"chr1",34433836,34434335,0,0,0,0
382,"chr1",34435098,34435597,0,0,0,0
383,"chr1",34439570,34440069,0,0,0,0
384,"chr1",34440076,34440575,0,0,0,0
385,"chr1",34471888,34472387,0,0,0,0
386,"chr1",34472409,34472908,0,0,0,0
387,"chr1",34472952,34473451,0,0,0,0
388,"chr1",34677116,34677615,0,0,0,0
389,"chr1",34677856,34678355,0,0,0,0
390,"chr1",34686342,34686841,0,0,0,0
391,"chr1",34717462,34717961,0,0,0,0
392,"chr1",34720305,34720804,0,0,0,0
393,"chr1",34721645,34722144,0,0,0,0
394,"chr1",34723622,34724121,0,0,0,0
395,"chr1",34725973,34726472,0,0,0,0
396,"chr1",34749178,34749677,0,0,0,0
397,"chr1",34750301,34750800,0,0,0,0
398,"chr1",34801469,34801968,0,0,0,0
399,"chr1",34802193,34802692,0,0,0,0
400,"chr1",34841276,34841775,0,0,0,0
401,"chr1",34851522,34852021,0,0,0,0
402,"chr1",34867114,34867613,0,0,0,0
403,"chr1",35257409,35257908,0,0,0,0
404,"chr1",35529368,35529867,0,0,0,0
405,"chr1",35653184,35653683,0,0,0,0
406,"chr1",35682328,35682827,0,0,0,0
407,"chr1",35698089,35698588,0,0,0,0
408,"chr1",35713859,35714358,0,0,0,0
409,"chr1",35739522,35740021,0,0,0,0
410,"chr1",35759709,35760208,0,0,0,0
411,"chr1",35879525,35880024,0,0,0,0
412,"chr1",35986595,35987094,0,0,0,0
413,"chr1",36009209,36009708,0,0,0,0
414,"chr1",36030252,36030751,0,0,0,0
415,"chr1",36061214,36061713,0,0,0,0
416,"chr1",36061967,36062466,0,0,0,0
417,"chr1",36064802,36065301,0,0,0,0
418,"chr1",36065333,36065832,0,0,0,0
419,"chr1",36066029,36066528,0,0,0,0
420,"chr1",36073172,36073671,0,0,0,0
421,"chr1",36075952,36076451,0,0,0,0
422,"chr1",36076569,36077068,0,0,0,0
423,"chr1",36077944,36078443,0,0,0,0
424,"chr1",36088251,36088750,0,0,0,0
425,"chr1",36089921,36090420,0,0,0,0
426,"chr1",36096925,36097424,0,0,0,0
427,"chr1",36108808,36109307,0,0,0,0
428,"chr1",36115253,36115752,0,0,0,0
429,"chr1",36119629,36120128,0,0,0,0
430,"chr1",36120175,36120674,0,0,0,0
431,"chr1",36121064,36121563,0,0,0,0
432,"chr1",36122718,36123217,0,0,0,0
433,"chr1",36123601,36124100,0,0,0,0
434,"chr1",36124103,36124602,0,0,0,0
435,"chr1",36124961,36125460,0,0,0,0
436,"chr1",36127614,36128113,0,0,0,0
437,"chr1",36128327,36128826,0,0,0,0
438,"chr1",36129006,36129505,0,0,0,0
439,"chr1",36131563,36132062,0,0,0,0
440,"chr1",36137970,36138469,0,0,0,0
441,"chr1",36145032,36145531,0,0,0,0
442,"chr1",36173461,36173960,0,0,0,0
443,"chr1",36199624,36200123,0,0,0,0
444,"chr1",36244126,36244625,0,0,0,0
445,"chr1",36252757,36253256,0,0,0,0
446,"chr1",36254892,36255391,0,0,0,0
447,"chr1",36260493,36260992,0,0,0,0
448,"chr1",36272401,36272900,0,0,0,0
449,"chr1",36279144,36279643,0,0,0,0
450,"chr1",36303253,36303752,0,0,0,0
451,"chr1",36304267,36304766,0,0,0,0
452,"chr1",36304936,36305435,0,0,0,0
453,"chr1",36306115,36306614,0,0,0,0
454,"chr1",36307463,36307962,0,0,0,0
455,"chr1",36311165,36311664,0,0,0,0
456,"chr1",36321189,36321688,0,0,0,0
457,"chr1",36323145,36323644,0,0,0,0
458,"chr1",36323945,36324444,0,0,0,0
459,"chr1",36325841,36326340,0,0,0,0
460,"chr1",36326528,36327027,0,0,0,0
461,"chr1",36367197,36367696,0,0,0,0
462,"chr1",36471160,36471659,0,0,0,0
463,"chr1",36475705,36476204,0,0,0,0
464,"chr1",36484603,36485102,0,0,0,0
465,"chr1",36485120,36485619,0,0,0,0
466,"chr1",36511616,36512115,0,0,0,0
467,"chr1",36512419,36512918,0,0,0,0
468,"chr1",36513321,36513820,0,0,0,0
469,"chr1",36547978,36548477,0,0,0,0
470,"chr1",36549128,36549627,0,0,0,0
471,"chr1",36555058,36555557,0,0,0,0
472,"chr1",36555640,36556139,0,0,0,0
473,"chr1",36556488,36556987,0,0,0,0
474,"chr1",36557308,36557807,0,0,0,0
475,"chr1",36558273,36558772,0,0,0,0
476,"chr1",36561508,36562007,0,0,0,0
477,"chr1",36568122,36568621,0,0,0,0
478,"chr1",36569622,36570121,0,0,0,0
479,"chr1",36575367,36575866,0,0,0,0
480,"chr1",36576729,36577228,0,0,0,0
481,"chr1",36580404,36580903,0,0,0,0
482,"chr1",36581274,36581773,0,0,0,0
483,"chr1",36582671,36583170,0,0,0,0
484,"chr1",36596771,36597270,0,0,0,0
485,"chr1",36606898,36607397,0,0,0,0
486,"chr1",36611378,36611877,0,0,0,0
487,"chr1",36634321,36634820,0,0,0,0
488,"chr1",36634863,36635362,0,0,0,0
489,"chr1",36635604,36636103,0,0,0,0
490,"chr1",36636499,36636998,0,0,0,0
491,"chr1",36646307,36646806,0,0,0,0
492,"chr1",36647571,36648070,0,0,0,0
493,"chr1",36665124,36665623,0,0,0,0
494,"chr1",36692112,36692611,0,0,0,0
495,"chr1",36696124,36696623,0,0,0,0
496,"chr1",36785326,36785825,0,0,0,0
497,"chr1",36797355,36797854,0,0,0,0
498,"chr1",36798152,36798651,0,0,0,0
499,"chr1",36803122,36803621,0,0,0,0
500,"chr1",36804169,36804668,0,0,0,0
501,"chr1",36824232,36824731,0,0,0,0
502,"chr1",36830893,36831392,0,0,0,0
503,"chr1",36879291,36879790,0,0,0,0
504,"chr1",36883677,36884176,0,0,0,0
505,"chr1",36903689,36904188,0,0,0,0
506,"chr1",36904478,36904977,0,0,0,0
507,"chr1",36905132,36905631,0,0,0,0
508,"chr1",36929958,36930457,0,0,0,0
509,"chr1",36937204,36937703,0,0,0,0
510,"chr1",36938855,36939354,0,0,0,0
511,"chr1",36949645,36950144,0,0,0,0
512,"chr1",37081851,37082350,0,0,0,0
513,"chr1",37088610,37089109,0,0,0,0
514,"chr1",37186192,37186691,0,0,0,0
515,"chr1",37218337,37218836,0,0,0,0
516,"chr1",37231197,37231696,0,0,0,0
517,"chr1",37299657,37300156,0,0,0,0
518,"chr1",37428858,37429357,0,0,0,0
519,"chr1",37429384,37429883,0,0,0,0
520,"chr1",37526191,37526690,0,0,0,0
521,"chr1",37540833,37541332,0,0,0,0
522,"chr1",37580871,37581370,0,0,0,0
523,"chr1",37677586,37678085,0,0,0,0
524,"chr1",37696217,37696716,0,0,0,0
525,"chr1",37696894,37697393,0,0,0,0
526,"chr1",37717721,37718220,0,0,0,0
527,"chr1",37720718,37721217,0,0,0,0
528,"chr1",37722209,37722708,0,0,0,0
529,"chr1",37727947,37728446,0,0,0,0
530,"chr1",37744853,37745352,0,0,0,0
531,"chr1",37871611,37872110,0,0,0,0
532,"chr1",37891341,37891840,0,0,0,0
533,"chr1",37972140,37972639,0,0,0,0
534,"chr1",37985708,37986207,0,0,0,0
535,"chr1",37996491,37996990,0,0,0,0
536,"chr1",37997053,37997552,0,0,0,0
537,"chr1",37997849,37998348,0,0,0,0
538,"chr1",38038263,38038762,0,0,0,0
539,"chr1",38038931,38039430,0,0,0,0
540,"chr1",38048083,38048582,0,0,0,0
541,"chr1",38048865,38049364,0,0,0,0
542,"chr1",38128616,38129115,0,0,0,0
543,"chr1",38129425,38129924,0,0,0,0
544,"chr1",38180970,38181469,0,0,0,0
545,"chr1",38183120,38183619,0,0,0,0
546,"chr1",38236912,38237411,0,0,0,0
547,"chr1",38240951,38241450,0,0,0,0
548,"chr1",38249403,38249902,0,0,0,0
549,"chr1",38255079,38255578,0,0,0,0
550,"chr1",38255623,38256122,0,0,0,0
551,"chr1",38259516,38260015,0,0,0,0
552,"chr1",38260918,38261417,0,0,0,0
553,"chr1",38261725,38262224,0,0,0,0
554,"chr1",38262289,38262788,0,0,0,0
555,"chr1",38263200,38263699,0,0,0,0
556,"chr1",38291859,38292358,0,0,0,0
557,"chr1",38292687,38293186,0,0,0,0
558,"chr1",38304365,38304864,0,0,0,0
559,"chr1",38308117,38308616,0,0,0,0
560,"chr1",38318547,38319046,0,0,0,0
561,"chr1",38319117,38319616,0,0,0,0
562,"chr1",38320163,38320662,0,0,0,0
563,"chr1",38321147,38321646,0,0,0,0
564,"chr1",38322249,38322748,0,0,0,0
565,"chr1",38334538,38335037,0,0,0,0
566,"chr1",38335885,38336384,0,0,0,0
567,"chr1",38381676,38382175,0,0,0,0
568,"chr1",38384359,38384858,0,0,0,0
569,"chr1",38391967,38392466,0,0,0,0
570,"chr1",38392898,38393397,0,0,0,0
571,"chr1",38393449,38393948,0,0,0,0
572,"chr1",38394364,38394863,0,0,0,0
573,"chr1",38395117,38395616,0,0,0,0
574,"chr1",38420669,38421168,0,0,0,0
575,"chr1",38437626,38438125,0,0,0,0
576,"chr1",38442816,38443315,0,0,0,0
577,"chr1",38470038,38470537,0,0,0,0
578,"chr1",38626372,38626871,0,0,0,0
579,"chr1",38627230,38627729,0,0,0,0
580,"chr1",38627785,38628284,0,0,0,0
581,"chr1",38628298,38628797,0,0,0,0
582,"chr1",38647338,38647837,0,0,0,0
583,"chr1",38696028,38696527,0,0,0,0
584,"chr1",39012464,39012963,0,0,0,0
585,"chr1",39022406,39022905,0,0,0,0
586,"chr1",39040713,39041212,0,0,0,0
587,"chr1",39192281,39192780,0,0,0,0
588,"chr1",39205722,39206221,0,0,0,0
589,"chr1",39226340,39226839,0,0,0,0
590,"chr1",39229120,39229619,0,0,0,0
591,"chr1",39237818,39238317,0,0,0,0
592,"chr1",39238593,39239092,0,0,0,0
593,"chr1",39367573,39368072,0,0,0,0
594,"chr1",39382165,39382664,0,0,0,0
595,"chr1",39398237,39398736,0,0,0,0
596,"chr1",39399217,39399716,0,0,0,0
597,"chr1",39449709,39450208,0,0,0,0
598,"chr1",39479554,39480053,0,0,0,0
599,"chr1",39522501,39523000,0,0,0,0
600,"chr1",39527384,39527883,0,0,0,0
601,"chr1",39534712,39535211,0,0,0,0
602,"chr1",39559380,39559879,0,0,0,0
603,"chr1",39572248,39572747,0,0,0,0
604,"chr1",39577086,39577585,0,0,0,0
605,"chr1",39578350,39578849,0,0,0,0
